253.166;2314.54;0.029
253.666;2302.615;0.029
254.166;2290.697;0.029
254.666;2278.787;0.029
255.166;2266.884;0.029
255.666;2254.988;0.03
256.166;2243.1;0.029
256.666;2231.219;0.029
257.166;2219.346;0.029
257.666;2207.479;0.029
258.166;2195.62;0.029
258.666;2183.768;0.029
259.166;2171.924;0.031
259.666;2160.086;0.029
260.166;2148.256;0.028
260.666;2136.433;0.028
261.166;2124.617;0.028
261.666;2112.809;0.029
262.166;2101.007;0.028
262.666;2089.212;0.029
263.166;2077.425;0.028
263.666;2065.644;0.028
264.166;2053.871;0.028
264.666;2042.104;0.029
265.166;2030.344;0.027
265.666;2018.592;0.027
266.166;2006.846;0.027
266.666;1995.107;0.028
267.166;1983.375;0.027
267.666;1971.649;0.027
268.166;1959.931;0.027
268.666;1948.219;0.028
269.166;1936.515;0.027
269.666;1924.817;0.027
270.166;1913.126;0.027
270.666;1901.441;0.027
271.166;1889.763;0.027
271.666;1878.092;0.027
272.166;1866.428;0.027
272.666;1854.77;0.027
273.166;1843.119;0.026
273.666;1831.475;0.027
274.166;1819.837;0.028
274.666;1808.206;0.027
275.166;1796.583;0.029
275.666;1784.966;0.028
276.166;1773.357;0.027
276.666;1761.754;0.028
277.166;1750.158;0.028
277.666;1738.569;0.027
278.166;1726.987;0.027
278.666;1715.411;0.027
279.166;1703.843;0.028
279.666;1692.281;0.028
280.166;1680.727;0.028
280.666;1669.179;0.026
281.166;1657.637;0.027
281.666;1646.103;0.027
282.166;1634.575;0.026
282.666;1623.053;0.027
283.166;1611.538;0.026
283.666;1600.03;0.027
284.166;1588.529;0.026
284.666;1577.034;0.026
285.166;1565.546;0.026
285.666;1554.064;0.026
286.166;1542.589;0.026
286.666;1531.12;0.026
287.166;1519.658;0.028
287.666;1508.203;0.025
288.166;1496.754;0.026
288.666;1485.312;0.026
289.166;1473.876;0.027
289.666;1462.447;0.025
290.166;1451.024;0.025
290.666;1439.607;0.026
291.166;1428.197;0.025
291.666;1416.793;0.026
292.166;1405.395;0.025
292.666;1394.004;0.025
293.166;1382.619;0.025
293.666;1371.24;0.025
294.166;1359.867;0.025
294.666;1348.501;0.025
295.166;1337.141;0.025
295.666;1325.787;0.025
296.166;1314.439;0.026
296.666;1303.098;0.026
297.166;1291.764;0.026
297.666;1280.436;0.027
298.166;1269.115;0.025
298.666;1257.8;0.026
299.166;1246.492;0.026
299.666;1235.19;0.027
300.166;1223.895;0.025
300.666;1212.606;0.025
301.166;1201.324;0.026
301.666;1190.048;0.025
302.166;1178.778;0.025
302.666;1167.514;0.027
303.166;1156.258;0.025
303.666;1145.007;0.025
304.166;1133.763;0.025
304.666;1122.525;0.026
305.166;1111.294;0.024
305.666;1100.069;0.024
306.166;1088.849;0.024
306.666;1077.636;0.025
307.166;1066.429;0.024
307.666;1055.228;0.025
308.166;1044.034;0.025
308.666;1032.845;0.025
309.166;1021.663;0.024
309.666;1010.486;0.025
310.166;999.316;0.025
310.666;988.152;0.024
311.166;976.995;0.024
311.666;965.843;0.026
312.166;954.697;0.023
312.666;943.558;0.024
313.166;932.424;0.024
313.666;921.296;0.024
314.166;910.174;0.024
314.666;899.059;0.024
315.166;887.949;0.026
315.666;876.845;0.023
316.166;865.747;0.023
316.666;854.655;0.023
317.166;843.569;0.023
317.666;832.488;0.024
318.166;821.414;0.024
318.666;810.345;0.025
319.166;799.283;0.024
319.666;788.227;0.025
320.166;777.177;0.024
320.666;766.133;0.024
321.166;755.095;0.025
321.666;744.064;0.024
322.166;733.038;0.024
322.666;722.018;0.024
323.166;711.005;0.026
323.666;699.998;0.024
324.166;688.997;0.026
324.666;678.002;0.023
325.166;667.012;0.023
325.666;656.029;0.024
326.166;645.052;0.024
326.666;634.08;0.023
327.166;623.114;0.024
327.666;612.155;0.026
328.166;601.201;0.022
328.666;590.253;0.023
329.166;579.311;0.023
329.666;568.375;0.023
330.166;557.444;0.023
330.666;546.52;0.024
331.166;535.601;0.023
331.666;524.688;0.023
332.166;513.78;0.023
332.666;502.879;0.023
333.166;491.983;0.023
333.666;481.092;0.023
334.166;470.208;0.024
334.666;459.329;0.023
335.166;448.456;0.022
335.666;437.589;0.022
335.671;437.475;94.113
335.672;437.451;89.386
335.673;437.426;88.45
335.674;437.4;87.465
335.676;437.374;86.481
335.677;437.348;85.497
335.678;437.322;84.514
335.679;437.295;83.531
335.681;437.268;82.547
335.682;437.24;81.565
335.684;437.213;80.582
335.685;437.185;79.599
335.686;437.156;78.617
335.688;437.128;77.635
335.689;437.098;76.653
335.691;437.069;75.671
335.692;437.039;74.69
335.694;437.009;73.708
335.695;436.978;72.727
335.697;436.947;71.747
335.699;436.916;70.766
335.7;436.884;69.786
335.702;436.851;68.806
